pitchfork_id,album,album_id,artist,artist_id
7294,phantom delia ep,2GFiB4oCZDtfX7oiFwiX0U,lena willikens,6ut6UGbmxITsrTO3byNE2E
7295,the planet ep,5XXJMU27wf9YcOa9LaimlI,young ejecta,54q9bW74hKtp2aua0cmjDb
7296,the king of anxiety ep,5zuaVlCSPiGLb37sNti0DS,petite noir,4dGwtd1FYag1VY1vaR1U8y
7297,vulnicura,1ttnHZ0HVGMSMTJdZZ7kYK,bjork,7w29UYBi0qsHi5RTcv3lmA
7298,final fantasy,5M7aVjkl3TpZO3zGz6rfxl,young l,1eOGDIcl3AGl6L8UunmDRG
7299,runners in the nerved world,2lzS0Mb1A7ndVfiY5TgTmV,the sidekicks,4ZJVFT8xiw3SgQ8dydvWey
7301,tetsuo & youth,7F58zK8t8whSFjX5X09d28,lupe fiasco,01QTIT5P1pFP3QnnFSdsJf
7301,tetsuo & youth,4l7Z4Jl3u0GOVTubPj5MGr,lupe fiasco,01QTIT5P1pFP3QnnFSdsJf
7303,further out,5Pw0XpbC7QFa9xht3qEsXs,cloakroom,2lP34R0Q7edlojuJrUMPnj
7304,where in our woods,25sSCnbkC2zHqBPtn0Qlcp,elephant micah,2j3rRs1jkIVZjU9PWdl7n5
7305,lost weekend,2XG9VQ6bTRLkvirJOns7yw,erase errata,6usH6EXdwu2I7BBPTYisWc
7306,uptown special,3vLaOYCNCzngDf8QdBg2V1,mark ronson,3hv9jJF3adDNsBSIQDqcjp
7306,uptown special,4QcNaJyKfOQr7RhahLJn3D,mark ronson,3hv9jJF3adDNsBSIQDqcjp
7307,girls in peacetime want to dance,46qAI9wnaEWwN6fwiGQ8k5,belle and sebastian,4I2BJf80C0skQpp1sQmA0h
7309,lawd forgive me,4o8ny8OTVPwioOmYAwewas,mcferrdog,5nWgTNCZF5JQbGWJPGMgLT
7310,slurrup,0nblPRZUlHUmY7ZXKvikuN,liam hayes,0rxQ2w3Wc4OJ7aP72zyKjT
7311,nights in the dark,5j2dMOUtz7FQh04NnEvOPi,california x,4aHD8hT05E7fXlMi5JOAel
7312,no cities to love,7HDcY3h70X3zLjceUO874A,sleater-kinney,4wLIbcoqmqI4WZHDiBxeCB
7313,euclid,37butxH4sLnzjHxjkOOfgE,kaitlyn aurelia smith,6P86FLVAK4sxu8OhyQJBvH
7314,irreal,3RHgq8Fcirh19EGYkHesva,disappears,1nQZtILyvgaFwIEfLsbrSs
7315,cowboy worship ep,5DbBF5Ktm8NVUJapsVzKRH,amen dunes,1jwOuEBcOKq0BeudSarbEM
7316,individ,1zs46bnGghl56axQyGHMRS,the dodos,10tysauSA5JATqniBDu2Ed
7317,"what a terrible world, what a beautiful world",0K0WhguFHBracRbeSzZgvR,the decemberists,7ITd48RbLVpUfheE7B86o2
7318,the dead of the world,1CgX5XboL0XdZlQqzm2uOy,ascension,6pshrtl2rozQucs5ve4wYn
7319,cosmic vibrations,2GdeByLqlsAersC6mUYVoD,secret circuit,2SMeS0RzPPzJpJmTr1z1ie
