pitchfork_id,artist_name,popularity,artist_id,followers,genres
5822,DJ Katapila,7,12oqrYpHQ1pNgiPmGSKTvx,992,fluxwork
5823,Fake Boyfriend,0,32rKOgqLwXLLkQ0L97QdYN,367,
5825,The Range,40,5xsSdtWHooM9IL5WnDWTdD,17829,
5826,Låpsley,58,27ze6hCgfr3HcDZAHY60pg,208616,electropop|gauze pop
5827,M. Ward,56,6nXSnNEdLuKTzAQozRtqiI,184299,alternative country|anti-folk|chamber pop|freak folk|indie folk|indie pop|new americana|portland indie|stomp and holler
5828,Big Ups,29,0r1fPI0b5FqLNZd9Fe0PKk,10095,brooklyn indie|indie punk
5829,Methyl Ethel,53,3I3Fz1DeUY0icXFvOjbXm7,106155,australian garage punk|australian indie|australian indie rock|australian pop
5830,Carter Tanton,17,4fsUBarNbVwQRlf0muiYMp,1154,
5832,Tiga,52,5l9wiTZVfqQTfMDOt0HtwC,101922,alternative dance|canadian electronic|dance-punk|electro house|electroclash|electronica|filter house|minimal techno|new rave|tech house
5833,Fatima Al Qadiri,32,1pfunEyqsC4oKSBY9gr8lN,28705,arab electronic|arab experimental|deconstructed club|electra|escape room|experimental electronic|fluxwork|grave wave|witch house
5834,Iggy Pop,69,33EUXrFKGjpUSGacqEHhU4,1166905,alternative rock|art rock|classic rock|glam rock|new wave|permanent wave|post-punk|protopunk|punk|rock
5835,Wussy,29,5F9t2eiVfkS6nfRwyH2WjS,7747,cincinnati indie|stomp pop
5837,2 Chainz,84,17lzZA2AlOHwCwFALHttmp,6317843,atl hip hop|gangster rap|hip hop|pop rap|rap|southern hip hop|trap
5839,TOKiMONSTA,61,3VwKSHAfgzV1DOHV0aANCI,255438,chillwave|electra|vapor soul|vapor twitch|wonky
5840,Kane Strang,43,5ep2Spbr5BdQT3WErx4kie,30693,dunedin indie|nz indie
5841,Mothers,38,0aeq6izGKdpdcBUkXGCHXv,42428,bubblegrunge|indie rock
5842,Smoke DZA,58,3kf0gOpxWtkyeMNJVDQPtd,196708,alternative hip hop|boom bap|harlem hip hop|hip hop|rap|southern hip hop|trap|underground hip hop
5842,Harry Fraud,66,37ASGd4rWpHjuVonnYAN6S,21879,
5843,POLIÇA,57,34vLhockmYhf3LgznwyNaQ,161404,chillwave|metropopolis|shimmer pop
5844,Kendrick Lamar,90,2YZyLoL8N0Wb9xBt1NhZWg,17281116,conscious hip hop|hip hop|rap|west coast rap
5845,Mary Lattimore,50,38MKhZmMRHAZRz8LqtKIBw,29970,ambient|art pop|chamber psych|compositional ambient|drone|electra|experimental ambient|fourth world|freak folk|indie folk|jazz harp
5846,Jennifer O'Connor,27,1PLuhhyNSeY0xFmPELcZ7l,1963,alternative roots rock
5847,Thao & The Get Down Stay Down,44,2dn0CGCWvtrwZ66bOeLNb2,64484,indie pop
5848,El Guincho,65,1oMiDFyAgmIzw9ZBQYHOJI,42830,musica canaria
5849,Anna Meredith,37,5zDUidkda0GoYHu2vMr3G2,28551,british contemporary classical|electra|etherpop|scottish electronic
5850,Yndi Halda,28,6fJ7oFpKH1xy1xE9Xx1vFJ,19989,british post-rock|instrumental post-rock|post-rock
5851,Mikael Seifu,10,21WZbOCU9nis3tJgqv0rFX,4051,african electronic|african experimental|fluxwork
5852,Sarah Neufeld,33,17YxHBveizVRDwCUBVn1X0,7628,canadian folk
5854,Esperanza Spalding,52,5bepW5vcdRzheNc0F8lHJ5,288833,electric bass|jazz|jazz fusion|jazz pop|neo soul
5855,Oranssi Pazuzu,34,3XFQRe2FsSOjrODygK4caW,40020,atmospheric black metal|avant-garde metal|blackgaze|chaotic black metal|cosmic black metal|drone metal|finnish black metal|finnish psychedelic rock|post-black metal|post-doom metal|post-metal|sci-fi metal|voidgaze
5856,Anenon,26,1nDzzoDVAeT9c5PkreI1yI,5871,ambient idm
5857,Heron Oblivion,14,6Wbgco5Pz6hIyw31NxiEJR,6955,bay area indie
5858,Violent Femmes,62,0rpMdBzQXf7aYRnu5fDBJy,492783,acoustic punk|alternative rock|punk|rock
5859,Loretta Lynn,59,1FE0rls8gfQT3laAeRYNgl,482860,country|country rock|nashville sound
5860,Kedr Livanskiy,43,7deuX0YejjlcB4uLcdgEDW,52179,electra|fluxwork|russian electronic|russian experimental electronic|russian techno
5861,Quelle Chris,51,2SlUrJAcTYbWR8GcmB9IEi,44625,alternative hip hop|escape room|underground hip hop
5862,La Sera,29,3zsjvhvKAuD6GY7i1R5zER,25628,noise pop
5866,Quilt,28,0S4yEUTvpxWhfXux925405,15720,boston rock|freak folk
5867,HXLT,18,47ruFU1k0xoHCCEO4AAOXU,2565,
5868,LNZNDRF,28,18J6ojiZMd4k30448h2ivG,9803,neo-kraut
5869,Mr. Fingers,49,0dRiUTGvNV17AMIULRYsvn,43239,acid house|chicago house|classic house|deep house|electro|hip house|techno
5870,Yuck,40,6l3BRLCpzfC8yxqf9thWAg,84420,indie punk|indie rock|noise pop|noise rock|nu gaze
5871,Rome Fortune,43,0AlOgXaMBLYvxNEhqHM4np,18228,
5872,Hop Along,48,3yYUV3hkJit05YIUEODqgp,89000,alternative emo|bubblegrunge|emo|folk punk|indie pop|indie punk|indie rock|philly indie
5874,Guerilla Toss,37,2PlLrStX2yK6CzyRi3TKnO,27060,boston rock
5875,Pinkshinyultrablast,40,3pJuDuFyP5uxCHDpXPczf4,26859,dream pop|dreamgaze|indie shoegaze|nu gaze|russian shoegaze|shoegaze
5876,Lucy Dacus,65,07D1Bjaof0NFlU32KXiqUP,161023,art pop|bubblegrunge|indie folk|indie pop|indie rock
5877,Macklemore,80,3JhNCzhSMTxs9WLGJJxWOY,1723068,pop rap|seattle hip hop
5877,Ryan Lewis,73,4myTppRgh0rojLxx8RycOp,9398,
5877,Macklemore & Ryan Lewis,79,5BcAKTbp20cv7tC5VqPFoC,2563285,dance pop|modern rock|pop|pop rap|seattle hip hop
5878,French Montana,82,6vXTefBL93Dj5IqAWq6OTv,3932337,gangster rap|hip hop|pop rap|rap|southern hip hop|trap
5879,Prins Thomas,46,4rsEVNO1tGTY0beCnsnHi6,23652,balearic|float house|norwegian space disco|nu disco
5881,BJ The Chicago Kid,69,07d5etnpjriczFBB8pxmRe,346093,alternative r&b|chicago rap|hip hop|indie soul|neo soul|pop r&b|r&b|rap|underground hip hop
5882,The 1975,81,3mIj9lX2MWuHmhNCA7LSCW,4902987,modern alternative rock|modern rock|nu gaze|pop|rock
5883,Crater,9,5BE2thxoKn9GABgMVwY8VY,1943,psychedelic pop
5885,Waco Brothers,18,1FJkZkRR5uu59CuuBh1cyu,2714,alternative country|alternative roots rock|roots rock
5886,Michael Jackson,86,3fMbdgg4jU18AjLCKBhRSm,18400391,pop|r&b|soul
5888,The Dirty Nil,46,2mGENPk4M4jtaf5D7fDi98,28272,canadian indie|canadian punk|hamilton on indie|indie punk|modern alternative rock
5889,The Snails,22,3b9xFi5STo0NHNhggV4V0b,4537,
5892,Venetian Snares,40,7eKIP3IoPoUAZgZuvMM6hf,77771,braindance|breakcore|drill and bass|hardcore techno|intelligent dance music
5893,Death Index,4,2j12c3re68CrVo3WB1NDMq,1559,
5894,TEEN,19,6sZmvh4GUCek0kNwoSv2Fa,6776,brooklyn indie
5896,Rangda,4,5nr4gs8O2gxJSpNO8coHKx,396,
5897,Ra Ra Riot,54,6FIrstf3kHEg3zBOyLpvxD,190228,baroque pop|indie pop|indie poptimism|indie rock|indietronica|modern rock|piano rock|shimmer pop|stomp and holler
5898,Seth Bogart,19,570tN1EYQdffsoMSSPPSsr,3468,queercore
5899,Jesu/Sun Kil Moon,15,5pYsvK3zKJT4wzt2L399H4,2715,
5900,Anna Homler,27,7y0aWNamQursS9ZHS6kxkh,2840,experimental vocal
5900,Steve Moshier,17,41S15DLaixU9nr3PHcFhyk,244,microtonal
5901,Michael Nau,51,1VfgWum48nwYJcCfdPwWgs,37815,baltimore indie|freak folk|indie folk
5903,Mavis Staples,58,0cTSCsVx04SSht9V6cpKN0,73769,funk|roots rock|soul|southern soul|spirituals
5904,Matmos,31,0xBkYJzwFzcIYev4fOkvk0,31853,drill and bass|glitch|intelligent dance music|queercore
5905,Wild Nothing,55,6NrkINd80slV25wkBu9mEB,259777,art pop|chillwave|dream pop|indie pop|indie rock|indie surf|modern dream pop|nu gaze|shimmer pop|shoegaze
5906,Benny Hester,24,03CAU4k3sKX2o210ir9dRo,3857,deep christian rock
5907,Brood Ma,2,6PLQTmcFlESg8oZOEK3tsu,610,cyberpunk|deconstructed club
5908,Lushlife,33,2xSvBiPoUxEzmRLuDQdUer,7548,
5908,CSLSX,21,78NphNuUJSgP9uEVm2CKZP,791,
5909,Mount Moriah,24,0NIClyUOoNPl2GQouxBYH7,7082,north carolina indie|north carolina roots|queer country
5912,Rokia Traoré,48,6sz0k1q2aEtG5dxEgr4YWV,77912,afropop|malian blues|mande pop|world
5913,So Pitted,8,0vrNx6e6kZigBKMhn1zsO0,2069,
5914,Africaine 808,17,2C0wGDAaXTMQjzhm4iKRe5,3394,batida|fluxwork
5915,Animal Collective,58,4kwxTgCKMipBKhSnEstNKj,432292,alternative dance|alternative rock|art pop|art rock|baltimore indie|chillwave|dream pop|electronica|experimental pop|freak folk|indie pop|indie rock|modern rock|new rave|noise pop
5916,Eight Bells,2,3CQwCt4dezatrxgl9aNkmN,1336,portland metal|post-doom metal
5918,CFCF,44,73IRHBhotETMmgvRCEyTCS,11218,balearic|chillwave
5919,The Skiffle Players,15,3hRvxVgDwL9BODDfLrUzqw,1540,neo-psychedelic
5920,Kanye West,93,5K4W6rqBFWDnAN6FQUkS6x,13862277,chicago rap|rap
5921,Moomin,39,5GyUtaUuEnR7uhRF3jDj4s,19195,deep house|float house
5922,Two Inch Astronaut,16,2EQ3ptCOffN09sfwUz3vzy,4055,indie punk
5923,Sioux Falls,19,3M8MprvPoJ9oJMNLTSFSl7,2716,midwest emo
5925,Wiz Khalifa,89,137W8MRPWKqSmrBGDBFSop,9955060,dance pop|hip hop|pittsburgh rap|pop rap|rap|southern hip hop|trap
5926,Matt Kivel,40,2WkXhpsmgr8xeRpfF9Bl1w,3577,indie folk
5927,Lissie,59,3j4FHbC5zwmYGJ7r0ZgaMt,174012,folk-pop
5929,Future,91,1RyvyyTE3xzB2ZywiAwp0i,10180151,atl hip hop|pop rap|rap|southern hip hop|trap
5930,Abi Reimold,4,7vpixsSjpg7oKVFwBD17iR,913,
5933,Pinegrove,58,2gbT6GPXMis0OAkZbEQCYB,149388,indie folk|indie pop|indie rock|new jersey indie|small room
5937,Nonkeen,25,4164ldqgBP6uc3FuA1gA4b,8248,
5938,School Of Seven Bells,37,1mBdei7fcRpbUEYHgsQN9H,47977,chillwave|dream pop|metropopolis|modern dream pop|nu gaze|shoegaze
5940,Essaie Pas,34,2yNAWB78hJG1gSrodV5QSP,20321,grave wave|minimal wave
5941,Jeb Loy Nichols,29,4iwe9LERHqqDtmn7X6oZml,3263,
5944,Porches,51,2JzhQYGos3RqV7MT5fWeek,84288,art pop|chillwave|indie rock|vapor soul
5945,Alex Smoke,22,6x9vRR3sKuI18TqfPqXcvk,8897,microhouse|minimal techno
5946,Nap Eyes,36,1ysOXSDpupZ5RBQ9PNFZU7,16900,freak folk|garage psych|halifax indie
5947,Cross Record,26,53F4Rl7GDUpFNtSwc2T481,5404,indie dream pop
5948,Eric Prydz,69,5sm0jQ1mq0dusiLtDJ2b4R,450515,disco house|edm|electro house|house|pop dance|progressive house|vocal house
5949,Massive Attack,69,6FXMGgJwohJLUSr5nVlf9X,1674162,downtempo|electronica|nu jazz|trip hop
5950,Freakwater,23,6JjE9yVvCNV5EbUpvS7JcQ,3196,alternative country
5951,Black Moth Super Rainbow,44,4UHzJP2iKVf0RhKIv7ZE2l,87491,chillwave|freak folk|neo-psychedelic
5952,DJDS,47,0orEyXhG0KnPEDVgpctNJI,12401,la pop
5953,Junior Boys,41,39x9e2QDpAxK8xTuJDwRqR,72341,alternative dance|balearic|canadian electropop|chillwave|dance-punk|electronica|hamilton on indie|indietronica|neo-synthpop|new rave
5955,Chester Watson,51,1vmLIa1VRY38hZoar8AyYS,56212,underground hip hop
5956,We Are KING,39,0FPWyyf6MD4QZTj3aypD3O,27364,neo r&b
5957,2 Chainz,84,17lzZA2AlOHwCwFALHttmp,6317843,atl hip hop|gangster rap|hip hop|pop rap|rap|southern hip hop|trap
5958,Charlie Puth,83,6VuMaDnrHyPL1p4EHjYLi7,13028121,dance pop|pop|post-teen pop|viral pop
5959,A Pleasure,1,3GvEVdVU5sL5GTVfmfsbgx,30,ambient house
5960,Black Tusk,26,7iontmL8hXqoJcSA5oTZqa,29057,sludge metal|stoner metal|stoner rock
5961,Field Music,44,5P1tdwsQdI6z9MXXfmYRDS,32953,chamber pop|chamber psych|experimental pop|freak folk|north east england indie
5962,Majid Jordan,71,4HzKw8XcD0piJmDrrPRCYk,593446,alternative r&b|canadian contemporary r&b|pop|r&b|trap soul
5963,DIIV,55,4OrizGCKhOrW6iDDJHN9xd,280010,brooklyn indie|chillwave|dream pop|garage psych|indie garage rock|indie rock|indie surf|modern alternative rock|modern dream pop|modern rock|neo-psychedelic|nu gaze|shoegaze
5964,African Head Charge,29,4eOZAQytg3U2l0WTClghDQ,12319,dub|experimental dub|nyahbinghi
5965,LION BABE,56,4VA3EAvncrTucjTmrvd4GE,187113,alternative r&b|chill r&b|escape room|indie r&b|indie soul|neo soul|r&b
5966,Saul Williams,41,11K0HIZKfdB6ez0VhIgxPm,48551,alternative hip hop|conscious hip hop|industrial hip hop|lgbtq+ hip hop|slam poetry
5967,Lucinda Williams,58,60ht0hWRy1yjUDfNsLuHuP,176541,alternative country|country rock|folk|folk rock|heartland rock|indie folk|lilith|mellow gold|new americana|outlaw country|roots rock|singer-songwriter
5968,Rihanna,93,5pKCCKE2ajJHZ9KAiaK11H,42649147,barbadian pop|dance pop|pop|pop rap|post-teen pop|urban contemporary
5970,Benji Hughes,40,1w4UUVXVsk63VT2vTwx1e1,11864,charlotte nc indie
5971,Surgeon,29,1PSylklb2w06BAAHEtepqM,22907,detroit techno|electro|minimal dub|minimal techno|modular techno|outsider house|techno
5972,Sunflower Bean,46,1xVcjJ5YsYOClO2Unt3Rm8,80576,modern power pop
5975,Conrad Keely,6,4snRhxDIbzaX1iKOZrmswm,763,
5976,MONEY,17,7MGmWHDOoRwlntYOO6vu5M,6415,
5979,Cian Nugent,9,5h6tKZX6V9AYYRbvsxZakW,1963,drone folk|experimental psych
5980,Roly Porter,25,4RN8pUdphaky5GRL8rUL6P,10869,drone|mandible|new isolationism|uk experimental electronic
5981,Nevermen,22,09P3wPH0MvtLnhwfbtzrRq,8844,avant-rock
5982,Bloc Party,65,3MM8mtgFzaEJsqbjZBSsHJ,934093,alternative dance|alternative rock|dance-punk|indie rock|modern rock|new rave|rock
5983,Charlie Hilton,20,5gZR9XxVi8vLzV489J4JVH,4650,
5984,This Heat,36,2wXUKlYvdBHn2MNeRKgG6W,15227,art rock|british experimental|dance-punk|drone|experimental|experimental pop|experimental rock|freak folk|industrial|no wave|noise rock|post-hardcore|post-punk|post-rock|uk post-punk
5985,Tindersticks,53,3dmSPhg0tdao8ePj4pySJ5,135981,art pop|art rock|chamber pop|electronica|indie rock|melancholia|nottingham indie
5987,Pop. 1280,8,7sWRVumHL8TdtyWcsHVNpy,3070,grave wave|synth punk
5988,Florist,49,0VIiIxTNLeJOPoMLabwNtr,70913,indie folk|indie pop|indie rock|small room
5990,Shearwater,39,0CoiIc6ZLBvF9Cjmb1Cj49,34888,austindie|chamber pop|freak folk|melancholia|slowcore|stomp and holler
5991,Majical Cloudz,45,4BEYBN6NCPrFk3sOLMTby3,51474,art pop|canadian electropop|shiver pop
5997,Daz Dillinger,65,5Jz9kKRnCRLTodCH58MyB4,179229,g funk|gangster rap|hip hop|rap|west coast rap|west coast trap
5997,Snoop Dogg,87,7hJcb9fa4alzcOq3EaNPoG,6879920,g funk|gangster rap|hip hop|pop rap|rap|west coast rap
6001,Future,91,1RyvyyTE3xzB2ZywiAwp0i,10180151,atl hip hop|pop rap|rap|southern hip hop|trap
6002,The High Llamas,26,4C6mJ6VZtsBnwzGKZmmzeF,8523,baroque pop|chamber pop
6004,The London Suede,40,6GuRYj1MEnu1WZhDA2Xy0t,15444,britpop|glam rock
6005,Eleanor Friedberger,28,42WJFNdxsAgcn9PfjT61Z3,18930,
6006,Chairlift,49,7hAolICGSgXJuM6DUpK5rp,162603,alternative dance|art pop|brooklyn indie|chillwave|electropop|escape room|indie pop|indietronica|metropopolis|neo-synthpop|new rave|shimmer pop
6007,Daughter,70,46CitWgnWrvF9t70C2p1Me,1170132,shimmer pop
6008,Fat White Family,45,5ztBFCBEL7OtjdAt98RnD4,64466,chamber psych
6009,Allan Kingdom,52,1tUALn7PEhW7LpMuxvat2x,38369,underground hip hop
6010,Tortoise,44,3WggbHDpj4rPKbL97zG5MQ,102697,chicago indie|double drumming|dream pop|experimental|experimental rock|freak folk|indie rock|post-rock
6011,Ty Segall,57,58XGUNsRNu3cVOIOYk5chx,266421,alternative rock|australian garage punk|bay area indie|blues rock|freak folk|garage pop|garage psych|garage rock|indie garage rock|indie rock|modern rock|neo-psychedelic|noise pop|nu gaze|oc indie|punk blues
6012,DUST,7,5otf53sRDwkp82gtb63pOq,501,
6014,The Besnard Lakes,33,2hMif9QK1Knz7gD5XIUsER,14075,canadian shoegaze|chamber pop|chamber psych|freak folk|garage psych|indie rock|neo-psychedelic|quebec indie|rock quebecois
6016,Savages,39,1WFsBUAgQmrGQQEUyFKS60,111798,modern alternative rock
6017,Bloodiest,4,17stegKEXUYRfYxAKpNnaz,1462,
6019,Krallice,23,7pICtPXy11dc7D82jsF1Xy,16901,avant-garde black metal|chaotic black metal|dissonant death metal|nyc metal|post-doom metal|technical black metal|usbm|voidgaze
6022,Petal,26,1PRwnbMe9C9m80g9g0bWN2,15288,bubblegrunge|small room
6023,Lycus,5,0DxritAWfWLszgurBsD40A,2351,
6028,Witchcraft,47,3HVmba1wHgrLVsVC5IIzkG,99852,doom metal|gaian doom|psychedelic doom|retro metal|space rock|stoner metal|stoner rock|swedish doom metal|swedish stoner rock
6029,Richie Hawtin,43,3AhwIUus3pIaA3CvYBEtpy,213236,acid house|canadian electronic|detroit techno|microhouse|minimal techno|tech house|techno
6031,Guy Blakeslee,13,0U7NJKQ3Zd9xSNBQeQYk6u,1071,american primitive
6033,Villagers,63,2m1l9MLSslzup4vvokKgvQ,188853,chamber pop|indie folk|indie rock|stomp and holler
6034,Fingers Inc.,22,7DbXdVqrretuCKPkTeX8Kk,5423,chicago house|classic house|deep house|hip house
6035,Lil B,55,4bbjivSh1oG4NOc7uYHfw5,144113,escape room|underground hip hop
6036,Dylan LeBlanc,47,60rNO7ymhlxcYxrdkDYq1k,30265,modern folk rock|new americana
6037,Coldair,3,20juhDXXRTshE1VsgudFJC,1069,polish electronica
6039,Julia Brown,30,2oKlKNG9YDt3YCbPbXS2vH,8658,lo-fi indie
6040,Anderson .Paak,87,3jK9MiCrA42lLAdMGUZpwa,1852447,escape room
6041,Young Marco,35,7zpN81tVvPwlHcJSkSCyRa,14329,dutch experimental electronic
6043,Lil Durk,89,3hcs9uc56yIGFCSy9leWe7,2510603,chicago drill|chicago rap|drill|hip hop|rap|southern hip hop|trap
6044,Jimi Tents,42,1KW04GdOuzrsTVOAVd6eRg,21205,underground hip hop
6045,Prince,77,5a2EaR3hamoenG9rDuVn8j,5265830,funk|funk rock|minneapolis sound|motown|synth funk
6048,WILLOW,78,3rWZHrfrsPBxVy692yAIxF,1177430,afrofuturism|dance pop|electropop|pop|post-teen pop|r&b
6049,Chief Keef,77,15iVAtD3s3FsQR4w1v6M0P,2716753,chicago bop|chicago drill|chicago rap|drill|hip hop|pop rap|rap|southern hip hop|trap|underground hip hop
6050,David Bowie,83,0oSGxfWSnnOXhD2fKuz2Gy,6841555,art rock|classic rock|glam rock|permanent wave|rock
6051,Ches Smith,15,4MOSNls51nJPFORKok60vV,1121,jazz drums
6051,Craig Taborn,28,2RjYqvCG5Zt1DpQUPhgw77,7414,avant-garde jazz|contemporary jazz|ecm-style jazz|free improvisation|free jazz|jazz piano|modern jazz piano
6051,Mat Maneri,22,7p8pvTPkEM4Y5ZCPHEUWbf,925,avant-garde jazz|free jazz|jazz violin
6052,Odd Nosdam,33,5pQjRhCKmFtkDZSy67Z0tp,13116,abstract hip hop
6053,Kyle Hall,19,2rNJu8GIfYBQFJshzpKA3i,1280,detroit house
6054,Kid Cudi,87,0fA0VVWsXO9YnASrzqfmYu,4804117,hip hop|ohio hip hop|rap
6055,Gag,27,0Yk8TUBTqNE7DLnqXnRe6L,5035,olympia wa indie
6057,August Alsina,69,19Fi1Rj7kk8kyiwxpXy3yM,2136806,pop|pop r&b|pop rap|r&b|trap|urban contemporary
6058,Hinds,47,4piFCokRN13muTud5Y2lhz,114329,bubblegrunge|indie surf
6061,Teenage Jesus & The Jerks,18,1qu76fyhxnnFHJagsVOs1D,11738,experimental rock|no wave|post-punk
6063,Primal Scream,61,3wury2nd8idV4GecUg5xze,366566,alternative rock|big beat|britpop|dance rock|new wave|rock|scottish indie
6065,The Spook School,34,1K9hZ7uYbiVLEYhV4SFrOA,9006,edinburgh indie|queercore|scottish indie
6067,Wiki,48,78X7quh8fqAGZ42OpLmUW0,32451,underground hip hop
6068,Archy Marshall,43,2pLvihTVAElhBCw7HcrIUC,68700,jazz rap|uk alternative hip hop
6069,G-Eazy,84,02kJSzxNuaWGqwubyUba0Z,4834567,hip hop|indie pop rap|oakland hip hop|pop rap|rap
6070,Pimp C,58,7v9bFXCdSMA2o3gS4nvp0F,670936,baton rouge rap|chopped and screwed|crunk|deep southern trap|dirty south rap|gangster rap|houston rap|rap|southern hip hop|trap
6072,Rick Ross,84,1sBkRIssrMs1AbVkOJbc7a,4807608,dirty south rap|gangster rap|hip hop|pop rap|rap|southern hip hop|trap
6073,Baroness,51,3KdXhEwbqFHfNfSk7L9E87,208837,alternative metal|post-doom metal|progressive sludge|sludge metal
6074,Deantoni Parks,25,1RLjVRaoIxtiVZiV6NNIBX,6974,experimental percussion
6075,Bing & Ruth,44,0grPfzk6cTnzfQpxjLDPs0,20243,ambient|art pop|compositional ambient|drone|fourth world|neo-classical
6076,GUM,43,4Oov8BULUOBiX6UVpP04JW,36105,neo-psychedelic
6078,Jeremih,82,3KV3p5EY4AvKxOlhGHORLg,5007542,chicago rap|dance pop|hip hop|pop|pop rap|post-teen pop|r&b|southern hip hop|trap|urban contemporary
6080,Nadia Reid,49,6ZoRg8NnEtVmtUhgCTSCrn,26351,dunedin indie|indie folk|nz folk|nz indie|nz pop|nz singer-songwriter
6081,jennylee,35,0YJbZA7Ci73cEk1Ylcukgt,14620,la indie
6082,The Velvet Underground,70,1nJvji2KIlWSseXRSlNYsC,1331877,alternative rock|art rock|classic rock|folk rock|melancholia|permanent wave|protopunk|psychedelic rock|rock
6086,Bruce Springsteen,81,3eqjTLE0HfPfh78zjh6TqT,4014085,classic rock|heartland rock|mellow gold|permanent wave|rock|singer-songwriter
6087,Lubomyr Melnyk,38,0G9qoAVEY16XVywzpxP4wP,22610,minimalism|post-minimalism
6088,Underworld,61,1PXHzxRDiLnjqNrRn2Xbsa,450408,alternative dance|big beat|electronica|intelligent dance music
6090,Coldplay,91,4gzpq5DPGxSnKTe4SA8HAU,30048719,permanent wave|pop
6091,Zora Jones,34,5zJUDjV6daKYTo1H7OoFAY,6321,deconstructed club|electra|escape room|fluxwork|grimewave|hyperpop
6092,Diggs Duke,25,0yrzenuzq46YnfnkqaAW4D,8492,indie jazz
6093,Magic Circle,15,6bVRgRiiVEpW692n26jy0C,4920,boston metal
6097,Junglepussy,53,6atGQM99IrRfUefJFore1B,133032,alternative r&b|escape room|trap queen
6098,Jadakiss,70,5pnbUBPifNnlusY8kTBivi,753256,battle rap|east coast hip hop|gangster rap|hardcore hip hop|hip hop|hip pop|pop rap|rap|trap
6099,Swans,51,79S80ZWgVhIPMCHuvl6SkA,201388,alternative rock|art pop|art rock|dream pop|experimental|experimental rock|freak folk|industrial|industrial rock|no wave|noise rock|post-punk|post-rock
6100,Jlin,28,23QKqAkKwti9zBiac6RFBA,24933,afrofuturism|art pop|electra|fluxwork|footwork|intelligent dance music
6102,The Blue Jean Committee,29,00lNTiX9MT2BLf9emuW47P,4987,yacht rock
6103,Gloria Ann Taylor,36,1xpBuU9oUPQIYw2bP0XOu8,7662,rare groove
6104,Danny L Harle,51,1PNvaesh1mkKZucGhBuqgD,38926,art pop|deconstructed club|electropop|escape room|glitchcore|hyperpop
6105,GoldLink,73,5XenQ7XfcvQdfIbpLEFaKQ,723984,alternative r&b|dmv rap|hip hop|indie soul|r&b|rap|underground hip hop
6107,Paranoid London,32,0KyUH5WmspOhuIQAnw42Fb,12743,float house
6108,I Self Devine,17,6sUO0fwzR9xGArdGmJry6G,3181,abstract hip hop|minnesota hip hop|underground rap
6108,Muja Messiah,29,4ZCr420Dwsxwi9h6dEkAeZ,1018,minnesota hip hop
6109,Beat Happening,40,1qHR9DMfOJQjvWLEfMZQlG,37313,alternative rock|anti-folk|c86|dance-punk|dream pop|experimental|freak folk|gbvfi|indie rock|lo-fi|noise pop|olympia wa indie|post-punk|riot grrrl|tape club|twee pop
6110,Foo Fighters,82,7jy3rLJdDQY21OgRLCZ9sD,8731001,alternative metal|alternative rock|modern rock|permanent wave|post-grunge|rock
6111,Ty Segall,57,58XGUNsRNu3cVOIOYk5chx,266421,alternative rock|australian garage punk|bay area indie|blues rock|freak folk|garage pop|garage psych|garage rock|indie garage rock|indie rock|modern rock|neo-psychedelic|noise pop|nu gaze|oc indie|punk blues
